# Parameter scan performed using fm_doocs_generic_scantool.py on 20240403T171620
# Original save path: ./eCTLogger_20240403T171620.txt
# DOOCS addresses used:
# Write [SP]: None [Stability Measurement] --> "[Stability Measurement]"
# Read [X]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.X/POSITION.RBV --> "FL Stage X RBV"
# Read [Y]: SINBAD.DIAG/TIMER.CENTRAL/MASTER/MACRO_PULSE_NUMBER --> "Macropulse Number"
# Additional recorded addresses:
#  [ADD 1]: SINBAD.FL/THORLABS.STAGE/ROTATIONMOUNT.1/POSITION.RBV --> "FL Rotation Mount RBV"
#  [ADD 2]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.Y/POSITION.RBV --> "FL Stage Y RBV"
#  [ADD 3]: SINBAD.UTIL/MACHINE.STATE/ACCLXSISRV04._SVR/SVR.ERROR_COUNT --> "Machine Alarm Deviating"
#  [ADD 4]: SINBAD.DIAG/TICT/K7510/CHARGE.LUT --> "Turbo-ICT (Look-up table)"
# Number of measurements per step: 1
# Data from the individual DOOCS addresses was NOT SYNCED
# ---------------------------
# [SP] Data Point (No.)	[X] Position (mm)	[Y] Index ()	[ADD 1] Position (deg)	[ADD 2] Position (mm)	[ADD 3] Count ()	[ADD 4] Charge (pC)	UNIX Time Stamp (seconds)
# ---------------------------
43.0	291.9302062988281	1974967273.0	0.026046525686979294	80.0	0.0	0.02971600741147995	1712157385.6059778
44.0	291.5268859863281	1974967274.0	0.026046525686979294	80.0	0.0	0.0	1712157385.7083373
45.0	291.1239013671875	1974967275.0	0.026046525686979294	80.0	0.0	0.0	1712157385.8106647
47.0	289.9150695800781	1974967278.0	0.026046525686979294	80.0	0.0	0.0	1712157386.0969768
47.0	289.9150695800781	1974967278.0	0.026046525686979294	80.0	0.0	0.0	1712157386.0969768
48.0	289.5119323730469	1974967279.0	0.026046525686979294	80.0	0.0	0.0	1712157386.2100902
49.0	289.1090087890625	1974967281.0	0.026046525686979294	80.0	0.0	0.0	1712157386.3154283
50.0	288.3058776855469	1974967282.0	0.026046525686979294	80.0	0.0	0.0	1712157386.4569926
51.0	287.903564453125	1974967283.0	0.026046525686979294	80.0	0.0	0.0	1712157386.559344
52.0	287.49993896484375	1974967284.0	0.026046525686979294	80.0	0.0	0.0	1712157386.661612
53.0	287.0962829589844	1974967285.0	0.026046525686979294	80.0	0.0	0.0	1712157386.799646
54.0	286.69354248046875	1974967286.0	0.026046525686979294	80.0	0.0	0.0	1712157386.9018886
55.0	286.2898254394531	1974967287.0	0.026046525686979294	80.0	0.0	0.019330516457557678	1712157387.00447
56.0	285.8872985839844	1974967288.0	0.026046525686979294	80.0	0.0	0.0	1712157387.106994
57.0	285.4833679199219	1974967289.0	0.026046525686979294	80.0	0.0	0.0	1712157387.2095637
58.0	285.08062744140625	1974967291.0	0.026046525686979294	80.0	0.0	0.0	1712157387.312698
59.0	284.6776123046875	1974967292.0	0.026046525686979294	80.0	0.0	0.0	1712157387.415049
60.0	284.27423095703125	1974967293.0	0.026046525686979294	80.0	0.0	0.0	1712157387.5173807
61.0	283.8701477050781	1974967294.0	0.026046525686979294	80.0	0.0	0.0	1712157387.6198678
62.0	283.4675598144531	1974967295.0	0.026046525686979294	80.0	0.0	0.0	1712157387.7262714
63.0	282.6618347167969	1974967296.0	0.026046525686979294	80.0	0.0	0.0	1712157387.8682702
64.0	282.25897216796875	1974967297.0	0.026046525686979294	80.0	0.0	0.011251651681959629	1712157387.970716
65.0	281.8553466796875	1974967298.0	0.026046525686979294	80.0	0.0	0.0	1712157388.0728574
66.0	281.4516296386719	1974967299.0	0.026046525686979294	80.0	0.0	0.0	1712157388.1751628
67.0	281.0487976074219	1974967300.0	0.026046525686979294	80.0	0.0	0.00913056917488575	1712157388.277507
68.0	280.6475830078125	1974967301.0	0.026046525686979294	80.0	0.0	0.0	1712157388.3796542
70.0	279.8418884277344	1974967303.0	0.026046525686979294	80.0	0.0	0.0	1712157388.5852904
70.0	279.8418884277344	1974967303.0	0.026046525686979294	80.0	0.0	0.0	1712157388.5852904
71.0	279.4382019042969	1974967304.0	0.026046525686979294	80.0	0.0	0.0	1712157388.6915135
72.0	279.0354919433594	1974967305.0	0.026046525686979294	80.0	0.0	0.0	1712157388.7940361
73.0	278.631591796875	1974967306.0	0.026046525686979294	80.0	0.0	0.0066442424431443214	1712157388.9164176
74.0	278.22869873046875	1974967308.0	0.026046525686979294	80.0	0.0	0.0	1712157389.0187836
75.0	277.82501220703125	1974967309.0	0.026046525686979294	80.0	0.0	0.0	1712157389.122
76.0	277.4219665527344	1974967310.0	0.026046525686979294	80.0	0.0	0.007871288806200027	1712157389.2267313
77.0	277.0182800292969	1974967311.0	0.026046525686979294	80.0	0.0	0.014948864467442036	1712157389.3289914
78.0	276.61602783203125	1974967312.0	0.026046525686979294	80.0	0.0	0.017107585445046425	1712157389.4313157
79.0	276.21490478515625	1974967313.0	0.026046525686979294	80.0	0.0	0.0	1712157389.5334773
80.0	275.81219482421875	1974967314.0	0.026046525686979294	80.0	0.0	0.0	1712157389.6356108
81.0	275.408447265625	1974967315.0	0.026046525686979294	80.0	0.0	0.0037754285149276257	1712157389.737655
82.0	275.0057373046875	1974967316.0	0.026046525686979294	80.0	0.0	0.0	1712157389.8398643
83.0	274.60186767578125	1974967317.0	0.026046525686979294	80.0	0.0	0.0	1712157389.9424856
84.0	273.7970886230469	1974967318.0	0.026046525686979294	80.0	0.0	0.0	1712157390.1260126
85.0	273.39337158203125	1974967320.0	0.026046525686979294	80.0	0.0	0.0	1712157390.22856
87.0	272.5868835449219	1974967322.0	0.026046525686979294	80.0	0.0	0.0	1712157390.4334018
87.0	272.5868835449219	1974967322.0	0.026046525686979294	80.0	0.0	0.0	1712157390.4334018
88.0	272.18377685546875	1974967323.0	0.026046525686979294	80.0	0.0	0.0	1712157390.5364838
89.0	271.7809753417969	1974967324.0	0.026046525686979294	80.0	0.0	0.0	1712157390.6386974
90.0	271.37823486328125	1974967325.0	0.026046525686979294	80.0	0.0	0.0	1712157390.741874
91.0	270.97454833984375	1974967326.0	0.026046525686979294	80.0	0.0	0.014504235237836838	1712157390.844148
92.0	270.57171630859375	1974967327.0	0.026046525686979294	80.0	0.0	0.0	1712157390.9465737
93.0	270.16796875	1974967328.0	0.026046525686979294	80.0	0.0	0.0	1712157391.0490315
94.0	269.7662048339844	1974967329.0	0.026046525686979294	80.0	0.0	0.0	1712157391.1515286
95.0	269.362548828125	1974967330.0	0.026046525686979294	80.0	0.0	0.0	1712157391.2554204
96.0	268.55694580078125	1974967331.0	0.026046525686979294	80.0	0.0	0.0	1712157391.3948526
97.0	268.15411376953125	1974967332.0	0.026046525686979294	80.0	0.0	0.0	1712157391.496963
98.0	267.751708984375	1974967333.0	0.026046525686979294	80.0	0.0	0.0	1712157391.5993056
99.0	267.34832763671875	1974967334.0	0.026046525686979294	80.0	0.0	0.0	1712157391.7015367
100.0	266.945556640625	1974967335.0	0.026046525686979294	80.0	0.0	0.003971917554736137	1712157391.803642
101.0	266.5427551269531	1974967336.0	0.026046525686979294	80.0	0.0	0.009980617091059685	1712157391.9058475
102.0	266.1391296386719	1974967337.0	0.026046525686979294	80.0	0.0	0.009098025970160961	1712157392.0398371
103.0	265.7364501953125	1974967339.0	0.026046525686979294	80.0	0.0	0.0	1712157392.1420918
104.0	265.3327331542969	1974967340.0	0.026046525686979294	80.0	0.0	0.0	1712157392.244263
105.0	264.9291076660156	1974967341.0	0.026046525686979294	80.0	0.0	0.0	1712157392.3464878
106.0	264.5272216796875	1974967342.0	0.026046525686979294	80.0	0.0	0.02260596677660942	1712157392.4487202
107.0	264.12347412109375	1974967343.0	0.026046525686979294	80.0	0.0	0.0	1712157392.5509357
108.0	263.7200927734375	1974967344.0	0.026046525686979294	80.0	0.0	0.015714969485998154	1712157392.6531947
109.0	263.3173522949219	1974967345.0	0.026046525686979294	80.0	0.0	0.020978162065148354	1712157392.7555666
110.0	262.9144592285156	1974967346.0	0.026046525686979294	80.0	0.0	0.019024686887860298	1712157392.8577502
111.0	262.51336669921875	1974967347.0	0.026046525686979294	80.0	0.0	0.008928203023970127	1712157392.959986
112.0	262.1122741699219	1974967348.0	0.026046525686979294	80.0	0.0	0.0	1712157393.0620987
113.0	261.71075439453125	1974967349.0	0.026046525686979294	80.0	0.0	0.0	1712157393.1643376
115.0	260.5063781738281	1974967351.0	0.026046525686979294	80.0	0.0	0.0	1712157393.4082987
116.0	260.10528564453125	1974967353.0	0.026046525686979294	80.0	0.0	0.0	1712157393.5116496
117.0	259.7032470703125	1974967354.0	0.026046525686979294	80.0	0.0	0.0	1712157393.6486235
117.0	259.7032470703125	1974967354.0	0.026046525686979294	80.0	0.0	0.0	1712157393.6486235
118.0	259.3021545410156	1974967355.0	0.026046525686979294	80.0	0.0	0.0	1712157393.751484
119.0	258.9010925292969	1974967356.0	0.026046525686979294	80.0	0.0	0.011060701683163643	1712157393.8536594
120.0	258.4989929199219	1974967357.0	0.026046525686979294	80.0	0.0	0.0	1712157393.9560218
121.0	258.097900390625	1974967358.0	0.026046525686979294	80.0	0.0	0.0	1712157394.0585191
122.0	257.69683837890625	1974967359.0	0.026046525686979294	80.0	0.0	0.0	1712157394.1611269
123.0	257.29486083984375	1974967360.0	0.026046525686979294	80.0	0.0	0.0	1712157394.2636876
124.0	256.89337158203125	1974967361.0	0.026046525686979294	80.0	0.0	0.0	1712157394.3661792
126.0	256.09033203125	1974967363.0	0.026046525686979294	80.0	0.0	0.0	1712157394.57239
127.0	255.28842163085938	1974967364.0	0.026046525686979294	80.0	0.0	0.0	1712157394.7337165
128.0	254.8866424560547	1974967366.0	0.026046525686979294	80.0	0.0	0.0	1712157394.8535898
129.0	254.48562622070312	1974967367.0	0.026046525686979294	80.0	0.0	0.014907223172485828	1712157394.9578724
130.0	254.08399963378906	1974967368.0	0.026046525686979294	80.0	0.0	0.0	1712157395.0616453
130.0	254.08399963378906	1974967368.0	0.026046525686979294	80.0	0.0	0.0	1712157395.0616453
131.0	253.68240356445312	1974967369.0	0.026046525686979294	80.0	0.0	0.0	1712157395.1638234
132.0	253.2813720703125	1974967370.0	0.026046525686979294	80.0	0.0	0.0	1712157395.265932
133.0	252.8793487548828	1974967371.0	0.026046525686979294	80.0	0.0	0.0	1712157395.36819
135.0	252.07688903808594	1974967373.0	0.026046525686979294	80.0	0.0	0.00909504946321249	1712157395.573475
136.0	251.27374267578125	1974967374.0	0.026046525686979294	80.0	0.0	0.0	1712157395.7163873
137.0	250.87181091308594	1974967376.0	0.026046525686979294	80.0	0.0	0.0	1712157395.822294
137.0	250.87181091308594	1974967376.0	0.026046525686979294	80.0	0.0	0.0	1712157395.822294
139.0	250.0694580078125	1974967378.0	0.026046525686979294	80.0	0.0	0.0	1712157396.0302007
140.0	249.66844177246094	1974967379.0	0.026046525686979294	80.0	0.0	0.0	1712157396.158575
141.0	249.26632690429688	1974967380.0	0.026046525686979294	80.0	0.0	0.0	1712157396.2626846
142.0	248.86521911621094	1974967381.0	0.026046525686979294	80.0	0.0	0.0	1712157396.3662834
143.0	248.4632568359375	1974967382.0	0.026046525686979294	80.0	0.0	0.020124826580286026	1712157396.4701817
143.0	248.4632568359375	1974967382.0	0.026046525686979294	80.0	0.0	0.020124826580286026	1712157396.4701817
144.0	248.06195068359375	1974967383.0	0.026046525686979294	80.0	0.0	0.01920090615749359	1712157396.5733523
145.0	247.66073608398438	1974967384.0	0.026046525686979294	80.0	0.0	0.0	1712157396.6756127
146.0	247.25955200195312	1974967385.0	0.026046525686979294	80.0	0.0	0.0	1712157396.777914
147.0	246.85792541503906	1974967386.0	0.026046525686979294	80.0	0.0	0.0	1712157396.8802462
149.0	245.65386962890625	1974967389.0	0.026046525686979294	80.0	0.0	0.0	1712157397.1259212
149.0	245.65386962890625	1974967389.0	0.026046525686979294	80.0	0.0	0.0	1712157397.1259212
151.0	244.85076904296875	1974967391.0	0.026046525686979294	80.0	0.0	0.0	1712157397.33215
152.0	244.44972229003906	1974967392.0	0.026046525686979294	80.0	0.0	0.0	1712157397.434996
153.0	244.04832458496094	1974967393.0	0.026046525686979294	80.0	0.0	0.008683504536747932	1712157397.5384245
154.0	243.64691162109375	1974967394.0	0.026046525686979294	80.0	0.0	0.0	1712157397.6417174
155.0	243.24456787109375	1974967395.0	0.026046525686979294	80.0	0.0	0.0	1712157397.7647414
155.0	243.24456787109375	1974967395.0	0.026046525686979294	80.0	0.0	0.0	1712157397.7647414
156.0	242.84178161621094	1974967396.0	0.026046525686979294	80.0	0.0	0.0	1712157397.8690393
157.0	242.43849182128906	1974967397.0	0.026046525686979294	80.0	0.0	0.01367059163749218	1712157397.9713387
159.0	241.63111877441406	1974967399.0	0.026046525686979294	80.0	0.0	0.0	1712157398.1763105
160.0	241.22779846191406	1974967400.0	0.026046525686979294	80.0	0.0	0.0	1712157398.2795913
160.0	241.22779846191406	1974967400.0	0.026046525686979294	80.0	0.0	0.0	1712157398.2795913
161.0	240.82447814941406	1974967401.0	0.026046525686979294	80.0	0.0	0.0	1712157398.3862767
162.0	240.42208862304688	1974967402.0	0.026046525686979294	80.0	0.0	0.02054855227470398	1712157398.4889004
163.0	239.6156463623047	1974967403.0	0.026046525686979294	80.0	0.0	0.0	1712157398.6336682
164.0	239.212890625	1974967405.0	0.026046525686979294	80.0	0.0	0.0	1712157398.7360184
165.0	238.81019592285156	1974967406.0	0.026046525686979294	80.0	0.0	0.0	1712157398.838756
166.0	238.40650939941406	1974967407.0	0.026046525686979294	80.0	0.0	0.0	1712157398.9412415
167.0	238.00283813476562	1974967408.0	0.026046525686979294	80.0	0.0	0.0	1712157399.0438912
168.0	237.60000610351562	1974967409.0	0.026046525686979294	80.0	0.0	0.0	1712157399.1461122
169.0	237.19654846191406	1974967410.0	0.026046525686979294	80.0	0.0	0.0	1712157399.2484705
170.0	236.7940216064453	1974967411.0	0.026046525686979294	80.0	0.0	0.0	1712157399.3505878
171.0	236.3912353515625	1974967412.0	0.026046525686979294	80.0	0.0	0.0	1712157399.4531763
172.0	235.9874267578125	1974967413.0	0.026046525686979294	80.0	0.0	0.0	1712157399.5558238
174.0	235.18124389648438	1974967415.0	0.026046525686979294	80.0	0.0	0.0	1712157399.7807605
174.0	235.18124389648438	1974967415.0	0.026046525686979294	80.0	0.0	0.0	1712157399.7807605
175.0	234.77838134765625	1974967416.0	0.026046525686979294	80.0	0.0	0.0	1712157399.8843987
176.0	234.3750762939453	1974967417.0	0.026046525686979294	80.0	0.0	0.0	1712157399.9868436
177.0	233.97230529785156	1974967418.0	0.026046525686979294	80.0	0.0	0.004426637664437294	1712157400.0893312
178.0	233.56820678710938	1974967419.0	0.026046525686979294	80.0	0.0	0.0	1712157400.1920009
179.0	233.16517639160156	1974967420.0	0.026046525686979294	80.0	0.0	0.00854096282273531	1712157400.2942338
180.0	232.7632293701172	1974967421.0	0.026046525686979294	80.0	0.0	0.024959124624729156	1712157400.3965735
181.0	232.36041259765625	1974967422.0	0.026046525686979294	80.0	0.0	0.0	1712157400.49888
182.0	231.95777893066406	1974967423.0	0.026046525686979294	80.0	0.0	0.0	1712157400.600974
183.0	231.5546875	1974967424.0	0.026046525686979294	80.0	0.0	0.004276879131793976	1712157400.7035499
184.0	231.15087890625	1974967425.0	0.026046525686979294	80.0	0.0	0.0	1712157400.8059819
185.0	230.74887084960938	1974967426.0	0.026046525686979294	80.0	0.0	0.0	1712157400.908451
186.0	229.9418182373047	1974967427.0	0.026046525686979294	80.0	0.0	0.0	1712157401.0907342
187.0	229.53871154785156	1974967429.0	0.026046525686979294	80.0	0.0	0.011751238256692886	1712157401.1932936
188.0	229.13595581054688	1974967430.0	0.026046525686979294	80.0	0.0	0.010732422582805157	1712157401.2958195
189.0	228.7330322265625	1974967431.0	0.026046525686979294	80.0	0.0	0.0	1712157401.3983045
190.0	228.33016967773438	1974967432.0	0.026046525686979294	80.0	0.0	0.0	1712157401.5007281
191.0	227.92742919921875	1974967433.0	0.026046525686979294	80.0	0.0	0.0	1712157401.6029258
192.0	227.52357482910156	1974967434.0	0.026046525686979294	80.0	0.0	0.0	1712157401.705176
193.0	227.1200714111328	1974967435.0	0.026046525686979294	80.0	0.0	0.0144258514046669	1712157401.8075767
194.0	226.71775817871094	1974967436.0	0.026046525686979294	80.0	0.0	0.0	1712157401.9103408
195.0	226.3140106201172	1974967438.0	0.026046525686979294	80.0	0.0	0.018745971843600273	1712157402.0130446
196.0	225.91055297851562	1974967439.0	0.026046525686979294	80.0	0.0	0.0	1712157402.1150706
197.0	225.5078125	1974967440.0	0.026046525686979294	80.0	0.0	0.0	1712157402.2179015
198.0	224.70179748535156	1974967441.0	0.026046525686979294	80.0	0.0	0.0	1712157402.3603148
199.0	224.29811096191406	1974967442.0	0.026046525686979294	80.0	0.0	0.0	1712157402.462834
200.0	223.8955841064453	1974967443.0	0.026046525686979294	80.0	0.0	0.014863281510770321	1712157402.5652378
201.0	223.49183654785156	1974967444.0	0.026046525686979294	80.0	0.0	0.0	1712157402.6676984
202.0	223.08831787109375	1974967445.0	0.026046525686979294	80.0	0.0	0.026080939918756485	1712157402.7701478
203.0	222.68463134765625	1974967446.0	0.026046525686979294	80.0	0.0	0.0	1712157402.872408
204.0	222.28102111816406	1974967447.0	0.026046525686979294	80.0	0.0	0.0	1712157402.9747608
205.0	221.8783416748047	1974967448.0	0.026046525686979294	80.0	0.0	0.0	1712157403.1066084
206.0	221.4745635986328	1974967449.0	0.026046525686979294	80.0	0.0	0.0	1712157403.209148
207.0	221.07192993164062	1974967450.0	0.026046525686979294	80.0	0.0	0.0	1712157403.3114545
208.0	220.66966247558594	1974967452.0	0.026046525686979294	80.0	0.0	0.012151585891842842	1712157403.4135406
209.0	220.2660675048828	1974967453.0	0.026046525686979294	80.0	0.0	0.0	1712157403.5154207
210.0	219.86328125	1974967454.0	0.026046525686979294	80.0	0.0	0.0	1712157403.617907
211.0	219.46046447753906	1974967455.0	0.026046525686979294	80.0	0.0	0.0	1712157403.720142
212.0	219.0570526123047	1974967456.0	0.026046525686979294	80.0	0.0	0.0	1712157403.8265893
213.0	218.6538543701172	1974967457.0	0.026046525686979294	80.0	0.0	0.008933217264711857	1712157403.9294271
214.0	218.25099182128906	1974967458.0	0.026046525686979294	80.0	0.0	0.0	1712157404.0317824
215.0	217.8479461669922	1974967459.0	0.026046525686979294	80.0	0.0	0.0	1712157404.1342049
216.0	217.04116821289062	1974967460.0	0.026046525686979294	80.0	0.0	0.007814820855855942	1712157404.2755637
217.0	216.6389617919922	1974967461.0	0.026046525686979294	80.0	0.0	0.008267590776085854	1712157404.3779557
218.0	216.2361297607422	1974967462.0	0.026046525686979294	80.0	0.0	0.0	1712157404.4805799
219.0	215.83326721191406	1974967463.0	0.026046525686979294	80.0	0.0	0.0	1712157404.5836725
220.0	215.42953491210938	1974967464.0	0.026046525686979294	80.0	0.0	0.0	1712157404.6858509
221.0	215.02685546875	1974967465.0	0.026046525686979294	80.0	0.0	0.008437448181211948	1712157404.7886047
222.0	214.62400817871094	1974967466.0	0.026046525686979294	80.0	0.0	0.0	1712157404.8910933
223.0	214.22113037109375	1974967467.0	0.026046525686979294	80.0	0.0	0.0	1712157404.9936125
224.0	213.8183135986328	1974967468.0	0.026046525686979294	80.0	0.0	0.0	1712157405.0958548
225.0	213.4145965576172	1974967469.0	0.026046525686979294	80.0	0.0	0.004453559871762991	1712157405.1980503
226.0	213.01263427734375	1974967470.0	0.026046525686979294	80.0	0.0	0.0	1712157405.3004076
227.0	212.61167907714844	1974967471.0	0.026046525686979294	80.0	0.0	0.0	1712157405.4026709
228.0	212.21018981933594	1974967472.0	0.026046525686979294	80.0	0.0	0.0	1712157405.5266638
229.0	211.80914306640625	1974967474.0	0.026046525686979294	80.0	0.0	0.0	1712157405.628885
230.0	211.40769958496094	1974967475.0	0.026046525686979294	80.0	0.0	0.010103568434715271	1712157405.7311
231.0	211.00559997558594	1974967476.0	0.026046525686979294	80.0	0.0	0.0	1712157405.833211
232.0	210.60450744628906	1974967477.0	0.026046525686979294	80.0	0.0	0.0	1712157405.9356673
233.0	210.20346069335938	1974967478.0	0.026046525686979294	80.0	0.0	0.0	1712157406.037943
234.0	209.80120849609375	1974967479.0	0.026046525686979294	80.0	0.0	0.0	1712157406.1403148
235.0	209.39767456054688	1974967480.0	0.026046525686979294	80.0	0.0	0.0	1712157406.2430193
236.0	208.99476623535156	1974967481.0	0.026046525686979294	80.0	0.0	0.028702758252620697	1712157406.345351
238.0	207.78662109375	1974967483.0	0.026046525686979294	80.0	0.0	0.01245204359292984	1712157406.5896223
238.0	207.78662109375	1974967483.0	0.026046525686979294	80.0	0.0	0.01245204359292984	1712157406.5896223
240.0	206.98016357421875	1974967485.0	0.026046525686979294	80.0	0.0	0.0	1712157406.7961056
240.0	206.98016357421875	1974967485.0	0.026046525686979294	80.0	0.0	0.0	1712157406.7961056
241.0	206.57745361328125	1974967486.0	0.026046525686979294	80.0	0.0	0.0	1712157406.898886
242.0	206.17449951171875	1974967487.0	0.026046525686979294	80.0	0.0	0.0	1712157407.0014546
243.0	205.7717742919922	1974967488.0	0.026046525686979294	80.0	0.0	0.009752287529408932	1712157407.135425
244.0	205.36883544921875	1974967490.0	0.026046525686979294	80.0	0.0	0.0	1712157407.2379549
245.0	204.9677276611328	1974967491.0	0.026046525686979294	80.0	0.0	0.0	1712157407.3403695
246.0	204.56666564941406	1974967492.0	0.026046525686979294	80.0	0.0	0.0	1712157407.4426951
247.0	204.1644744873047	1974967493.0	0.026046525686979294	80.0	0.0	0.0	1712157407.5450444
248.0	203.7631378173828	1974967494.0	0.026046525686979294	80.0	0.0	0.0	1712157407.6476533
249.0	203.3621063232422	1974967495.0	0.026046525686979294	80.0	0.0	0.0	1712157407.74998
250.0	202.96107482910156	1974967496.0	0.026046525686979294	80.0	0.0	0.0	1712157407.8521554
251.0	202.55894470214844	1974967497.0	0.026046525686979294	80.0	0.0	0.0	1712157407.9543085
252.0	202.15797424316406	1974967498.0	0.026046525686979294	80.0	0.0	0.0	1712157408.0565386
253.0	201.35476684570312	1974967499.0	0.026046525686979294	80.0	0.0	0.0	1712157408.1977322
254.0	200.9534912109375	1974967500.0	0.026046525686979294	80.0	0.0	0.0	1712157408.3004823
255.0	200.55250549316406	1974967501.0	0.026046525686979294	80.0	0.0	0.00938724260777235	1712157408.4030201
